Absolute Magnitude,Relative Velocity km per hr,avg_diameter,Miss Dist.(kilometers),Orbit Uncertainity,Minimum Orbit Intersection,Jupiter Tisserand Invariant,Epoch Osculation,Eccentricity,Semi Major Axis,Inclination,Asc Node Longitude,Orbital Period,Perihelion Distance,Perihelion Arg,Aphelion Dist,Perihelion Time,Mean Anomaly,Mean Motion,Hazardous
18.8,142579.1804929074,0.7473819704,45023444.0,0,0.10264300000000001,3.242,2458000.5,0.8610933305709985,1.9827385842881269,10.02263604097735,163.20992341235618,1019.756809422007,0.2754156130918373,199.3714586963143,3.690061555484416,2457894.2264480977,37.51725738061909,0.3530253455272793,False
25.2,90760.6389007836,0.03922316335000001,74196656.0,6,0.0119773,6.89,2458000.5,0.4416943551013883,0.8375570081279065,19.76759210755226,243.61495094538398,279.9754763169043,0.4676128055622026,41.648322483570794,1.2075012106936103,2457925.3675273424,96.60735473164922,1.285826904326849,False
20.0,11120.4141428446,0.4300734342,35727636.0,0,0.240288,3.7880000000000003,2458000.5,0.3775493600967308,1.9581542595004091,5.660561156228657,112.1644170272148,1000.849506520639,1.2188543718553422,34.306918151673344,2.6974541471454763,2457771.553383359,82.35082442826075,0.3596944372301356,False
21.0,72069.2709657714,0.271357992,71520800.0,1,0.0984179,6.468999999999999,2458000.5,0.4527922930841961,0.907864592986423,8.278695740027688,114.3798292883882,315.9585012447702,0.4967905021181501,7.392326563703367,1.318938683854696,2457968.7570858626,36.16756328615697,1.1393901369379882,False
22.3,30694.755039371,0.14912230804999999,69003400.0,3,0.025912599999999997,5.372000000000001,2458000.5,0.2597323195329087,1.1665199157109198,5.035044225594919,28.8520216092119,460.18945579396666,0.8635369922219897,271.61467440299566,1.46950283919985,2457770.912607256,179.6031185576674,0.7822865028032653,False
22.7,28510.2865608238,0.1240345333,16047525.0,4,0.052542200000000004,6.519,2458000.5,0.1514158524079464,0.9137303163513598,5.860414922890068,177.85730233049068,319.02555917992333,0.7753770616300362,90.64125634459155,1.0520835710726841,2458138.755972242,203.9869515937405,1.12843623227369,False
26.1,16759.7229360863,0.025914487049999997,38220508.0,5,0.018587,6.36,2458000.5,0.1714328826365063,0.9391389588534732,11.94779476707688,229.06632175944569,332.42464404379973,0.7781396599409749,227.54997497970632,1.100138257765971,2458042.5060782195,314.50942512876486,1.0829522011989192,False
20.6,7791.7422557238,0.3262440628,63257484.0,2,0.183818,3.753,2458000.5,0.4074703521368719,1.9784713089016168,4.06169556322702,142.2597510835389,1016.466480875606,1.1723029079707772,38.660442177248775,2.784639709832457,2457957.8350370782,15.11056876015708,0.3541680977909752,False
21.7,102308.2353404514,0.19658148744999998,7261686.5,1,0.0128745,6.152,2453548.5,0.8684189074961081,0.9067337425159876,4.035074270183857,342.78420823215384,315.36834077223364,0.1193090164503963,322.39049578391183,1.694158468581579,2453597.5754323504,303.9792986106828,1.141522319959188,True
23.9,37985.471179349,0.07137442405000001,2952796.75,3,0.010954299999999998,4.7669999999999995,2458000.5,0.3988200079942557,1.35791927755497,3.8543420689856567,341.218636234598,577.9754044222897,0.8163539004249429,237.1733163416558,1.8994846546849968,2457913.298120131,54.31490079465933,0.6228638749080249,False
23.9,63233.667549144695,0.07137442405000001,64932800.0,1,0.0453154,6.297999999999999,2458000.5,0.3973810059711997,0.9403258403908948,11.6076647207195,195.3700872141465,333.0550192934602,0.5666582119956471,315.24187431961934,1.313993468786142,2458097.4673558557,255.18774350846994,1.080902491016951,False
21.3,69203.3956488727,0.23634293084999997,15266183.0,4,0.014006600000000001,5.149,2458000.5,0.2494248827236086,1.1839934373888679,35.2402424959676,149.15655988933668,470.5679773704998,0.8886760131226273,55.21650962102304,1.479310861655108,2457816.1554508256,141.0296511750646,0.7650329332047928,True
26.989,25790.933014339502,0.01720848415,31654442.0,7,0.0071427999999999995,5.874,2458000.5,0.3179061258474021,1.03436766129103,4.008314775490597,322.7144944711469,384.24730323634634,0.705535845388161,249.0178764867158,1.3631994771938991,2457901.6235421547,92.63701924370052,0.9368966209206364,False
19.3,48874.689520897,0.5936666012,52470692.0,0,0.00132059,5.308,2458000.5,0.1902842554038815,1.189560559495507,5.883903317829793,251.5911063365942,473.8907826636587,0.96320591417408,211.4467739786354,1.415915204816935,2457797.7514800234,154.0217068187274,0.7596687109559334,True
22.6,41293.0729588648,0.12988010075,7744736.5,0,0.034196199999999996,5.0889999999999995,2458000.5,0.4282526106821032,1.234937694057483,5.850410278034516,151.28924188853668,501.2634017981307,0.7060724025476296,292.6184516502227,1.763802985567337,2457751.6886429377,178.69265583914384,0.7181852868344447,False
23.8,42950.3131091804,0.07473819705,14592393.0,0,0.052677,7.48,2455882.5,0.3864587856542614,0.7629744336180587,20.833767920256733,352.9223651783215,243.42400590879458,0.4681162605167759,351.1788107856062,1.057832606719342,2455988.218870874,203.652258647551,1.4789009763272232,False
28.6,35546.915382706204,0.008194880350000001,21946004.0,6,0.00220111,5.349,2458000.5,0.2299595839786057,1.176188921427005,1.990548431564578,336.8735046974825,465.9228968858448,0.905713006375406,120.06234475517108,1.446664836478604,2457796.5160967996,157.61020899110952,0.7726600311042521,False
21.2,57379.3457833544,0.24748143,25865906.0,6,0.0667857,4.468999999999999,2458000.5,0.4373989530511649,1.4424149051973159,24.56842188077443,151.73191371928718,632.7522951838971,0.8115041357986146,97.07781956847643,2.073325674596017,2458075.0904070647,317.5623087461238,0.5689430172598158,False
22.8,42265.4885399758,0.1184520597,49843512.0,6,0.0452308,6.707999999999999,2458000.5,0.513906570440738,0.8653553647152513,6.812692898480357,64.12627502627186,294.0289970235248,0.4206435570219426,292.8831880645742,1.31006717240856,2457885.9936702717,140.1980046848551,1.2243690372184508,False
23.8,42950.2029249665,0.07473819705,14592338.0,0,0.051590199999999996,7.48,2456125.5,0.3864450668773289,0.7629535011587539,20.83340836762825,352.92092347111327,243.41398834872209,0.468113884379167,351.17797994980964,1.0577931179383409,2456231.6333853165,203.03277320602368,1.478961839630405,False
23.6,13816.8603514779,0.0819488035,12937927.0,0,0.0231683,5.694,2458000.5,0.1755281002971447,1.085053919527081,1.4997079872431889,143.9720934468935,412.83395198138567,0.8945964663125213,2.1246471444812634,1.2755113727416398,2458019.6760410117,343.2780837648182,0.8720213012330731,False
19.8,52742.1858542341,0.47156614335,73819112.0,0,0.00864628,5.678999999999999,2458000.5,0.6596701710312648,1.039069958449247,1.6602806125302358,211.16614585454948,386.87049567965363,0.3536265012455829,111.2704877710451,1.7245134156529098,2458022.9913110845,339.0708464948791,0.9305439520983694,True
21.7,27053.5512844418,0.19658148744999998,74676320.0,0,0.072723,4.988,2458000.5,0.1806949354384842,1.2987128538842359,2.883848267500705,42.7745945849694,540.5901587784003,1.064042018598494,283.6789058830172,1.5333836891699768,2458116.9552514236,282.44792134735366,0.6659388709803942,False
20.1,51778.1562725826,0.41071694115,62975644.0,0,0.286119,5.55,2458000.5,0.6085291129034922,1.067729565398203,19.76609421451883,228.34830957826944,402.98634414321856,0.4179850401456034,179.90559309283643,1.7174740906508033,2458175.9619568433,203.25447901247657,0.8933305190908865,False
19.9,59537.697360040096,0.45034217075000005,55719572.0,0,0.00632801,5.118,2458000.5,0.2001586683140727,1.225054256082759,23.766740963591968,157.1413506175398,495.2579002937377,0.9798490275727472,9.6180260171084,1.470259484592771,2458225.3960863966,196.52438243800918,0.7268940077209951,True
27.4,26420.906997386403,0.01424106985,10631156.0,7,0.00184403,5.435,2458000.5,0.2216354711934581,1.1496224844841532,7.430785914533306,330.7831998198386,450.2267560674101,0.894825363440914,290.48364284262664,1.404419605527393,2457820.1634359523,144.1965902347316,0.7995970811341543,False
23.9,38158.5373419197,0.07137442405000001,58869008.0,5,0.110326,4.698,2458000.5,0.2254849824771856,1.4083257557156181,8.113962312011777,158.2260557876106,610.4542330459966,1.090769447365912,28.412228197325593,1.7258820640653232,2457721.451415724,164.561870327472,0.589724799193709,False
26.9,82168.6631087621,0.01792844475,70754448.0,7,0.00602602,6.938,2458000.5,0.2997332703803507,0.8416315805242635,10.276940028001091,171.1772580572293,282.0210086909677,0.5893665944383424,218.22049210712368,1.093896566610185,2457932.0786078125,87.3399513801906,1.276500646781531,False
21.424,73347.2003754896,0.22322488960000003,33566916.0,6,0.0890355,4.955,2458000.5,0.1478846210086852,1.2359121329431662,39.40701510140626,356.54390548247886,501.85680852762647,1.05313973556283,218.6018120381645,1.4186845303235018,2457874.5638402095,90.33855226043312,0.7173360884675185,False
17.3,82657.2597742512,1.4912230804,12975059.0,0,0.0591071,3.12,2458000.5,0.7766438887734538,2.26319603381811,9.064507173740576,352.6914107643232,1243.602787733987,0.5054986650569561,299.7393341963947,4.020893402579265,2458582.7329616738,191.4543290913346,0.2894814996804316,False
26.5,27059.2638778848,0.0215547315,35312740.0,1,0.00576149,6.132000000000001,2458000.5,0.01394849751423765,0.988667858326567,4.320908199813252,264.4056022167966,359.06580681862846,0.9748774271622922,87.81644303895897,1.002458289490842,2457942.407117798,58.24402434197092,1.00260173250594,False
18.8,77525.044157425,0.7473819704,69933392.0,1,0.26445100000000005,3.214,2458000.5,0.4445997797497422,2.250574629195569,40.074906324106024,190.80232271403716,1233.214308376651,1.2499696447448607,16.17455002900164,3.2511796136462765,2458488.2635855256,217.6120228280012,0.2919200641402612,False
28.15,48932.038576163206,0.0100819054,48298924.0,4,4.42295e-05,5.916,2458000.5,0.1458940283310568,1.033210407631443,3.174319580769291,10.44411032877468,383.6026380708879,0.8824711791485181,85.73153235954244,1.1839496361143669,2458145.0120523744,224.3796113696917,0.9384711268160616,False
20.8,29476.389432673197,0.29753812155000003,57238648.0,2,0.0497576,5.797000000000001,2458000.5,0.2962061287988718,1.052079402640927,7.906473496389843,128.8405407963474,394.15877916975825,0.7404470355956286,242.293197578416,1.363711769686226,2457881.0856817695,109.06557670330179,0.9133375152985072,True
25.6,50728.3313784829,0.032624406249999995,40237380.0,7,0.024568,6.797000000000001,2458000.5,0.1986104067958223,0.8633230890356343,15.290601341132891,18.63948790340435,292.993820551631,0.6918581391260411,344.80053144411767,1.034788038945228,2458132.9450594713,197.2654367936369,1.228694855482665,False
25.4,40318.2037961903,0.035771950149999995,34836728.0,5,0.0053862,6.79,2458000.5,0.177454625327355,0.8693364318543375,1.8677984913647199,150.0050896869119,296.0603493553376,0.7150686610562064,204.9786870571115,1.0236042026524692,2457906.7139113224,114.0409109070574,1.2159683010031201,False
19.4,33497.5158818422,0.5669472027,5421688.5,1,0.0215286,5.768,2457800.5,0.1290438595815365,1.061197120692007,15.089720421725321,215.44363551731618,399.2937581924141,0.924256148461097,61.17301359257869,1.198138092922917,2457865.405627995,301.4816144786948,0.9015918546528368,True
21.0,93793.9698381571,0.271357992,59935336.0,1,0.17560599999999998,4.38,2458000.5,0.5458440282992364,1.487152224729361,10.424953287963369,114.7292730820402,662.4171450359278,0.6753990636889152,354.1692340425912,2.2989053857698063,2457734.9226792026,144.331764664412,0.5434641942736471,False
20.9,69367.0052395429,0.28414670015,65708916.0,0,0.0337336,5.148,2458000.5,0.5232631088043329,1.1821487647015059,23.27720540354022,65.77208245525733,469.46868195839113,0.5635739270145939,110.15495314414059,1.8007236023884183,2457785.992688909,164.4894216808606,0.7668243140272065,True
19.4,33497.5158868348,0.5669472027,5421688.5,1,0.020437,5.768,2458000.5,0.1290153472152782,1.0611910664593678,15.090004763155802,215.4428312993687,399.2903411827814,0.924281132558361,61.18913869575113,1.198101000360374,2457865.4169557453,121.790814642756,0.9015995702115028,True
18.9,51633.110464672005,0.71374424065,33947260.0,0,0.00433054,3.5389999999999997,2458000.5,0.5324847482604941,2.1040181217482097,8.168524524209124,299.0216815675574,1114.737576501411,0.9836605618535968,332.95202945765527,3.2243756816428233,2457678.0535241133,104.1327876318541,0.32294596287841604,True
24.0,39036.7263062466,0.06816204585,46063436.0,3,0.0666464,6.379,2458000.5,0.2473747528584077,0.9352170073812008,7.028450269921951,204.1993482802674,330.3444547300045,0.7038679313112967,23.652471941627923,1.166566083451105,2458103.637073676,247.60414775645,1.089771584918032,False
21.494,56443.309344528796,0.21614371755,29137866.0,5,0.07390880000000001,6.696000000000001,2458000.5,0.3838850579102436,0.8740622180160318,10.868375959003599,100.30275725199041,298.4777407624754,0.5385227928357914,257.16898566607983,1.209601643196272,2457968.7823209125,38.2553300025332,1.206120091502847,False
17.4,132850.0340120192,1.4241069859,46238112.0,0,0.0508661,3.58,2458000.5,0.5639780444598699,1.723590507735431,53.82827282376167,38.98727038019353,826.5127687372667,0.7515233037332082,114.9699500537067,2.6956577117376535,2458079.9432658567,325.3972971861633,0.4355649587241131,False
22.1,56869.5062562905,0.1635093593,27445294.0,0,0.0549144,5.292999999999999,2458000.5,0.1538369907726766,1.157817149428843,31.042451608961898,49.319996765851116,455.0492405086502,0.9797020432957112,246.8332902517551,1.335932255561975,2458117.7636105367,267.2300401028926,0.7911231751482434,False
21.6,73042.032156736,0.2058460875,30440984.0,0,0.0812573,5.01,2458000.5,0.4765100329390353,1.253468714046949,5.80092536793395,191.25877966177342,512.5882832519676,0.6561782958283874,147.93751128425518,1.8507591322655108,2458112.460028539,281.3684518532314,0.7023180430814464,False
20.5,71477.46222959089,0.3416194718,22393042.0,1,0.117551,6.468,2458000.5,0.526542700061064,0.8963389405575244,20.13021458154914,38.78160579508243,309.9608358537071,0.42437821462649206,334.98067422639,1.3682996664885572,2457976.506133836,27.867365227734872,1.161437053840925,False
21.0,88985.7187613528,0.271357992,51248596.0,2,0.00215466,4.092,2458000.5,0.5332462604352894,1.653696612656535,7.502275135786705,74.49124208498931,776.7516457501828,0.7718690780629323,250.7422433155759,2.5355241472501366,2457669.8929350614,153.22599447185283,0.4634686028277596,True
22.2,41027.7681871315,0.1561502259,34981784.0,1,0.049938300000000005,5.5120000000000005,2458000.5,0.4988696932157258,1.100327266788939,10.78773208277203,16.980404763228382,421.58120382173865,0.5514073407690427,125.97950099211408,1.649247192808834,2457807.135336048,165.11950341184883,0.8539280137171922,False
20.6,55639.51160574309,0.3262440628,16406984.0,7,0.0947896,4.044,2458000.5,0.4908497989594158,1.661650553101948,22.130166425026697,72.21757892144072,782.3624022975998,0.8460297131710548,100.3153715205702,2.477271393032841,2457629.305441272,170.80325019410319,0.4601448113339436,False
24.4,52866.635117417994,0.05669472025,57902824.0,0,0.021176,5.17,2458000.5,0.1896829317424602,1.233608012173821,5.565071112894867,215.9032878169585,500.45403940528786,0.9996136278037018,323.5602403844879,1.46760239654394,2457831.3481179783,121.67886105998959,0.7193467764348634,False
18.8,70330.2149148512,0.7473819704,51898464.0,2,0.06137130000000001,3.2319999999999998,2458000.5,0.5912825359601329,2.269587545102286,28.177322408103944,95.20300055129499,1248.874609320113,0.9276200658506738,158.5215330934825,3.611555024353899,2458591.8746083123,189.53063710027283,0.2882595236650571,False
25.8,17366.0350781873,0.02975381215,60106416.0,6,0.00120536,4.769,2458000.5,0.3500664333192877,1.3659360913945908,0.6544971567741348,214.1302323153935,583.1012834449405,0.8877677157379978,119.6465718765472,1.8441044670511841,2458076.2001430434,313.26360570697585,0.617388454151796,False
24.3,41429.694708589,0.05936666015,3868730.5,7,0.0222117,5.053999999999999,2458000.5,0.20262529560724898,1.253655419096375,20.003695533236264,256.4453282720152,512.7028130962499,0.9996331192123424,38.566563436153174,1.5076777189804071,2458106.354887495,285.67280981396163,0.7021611561402084,False
19.6,65997.8423187595,0.5170619942,53124212.0,0,0.0142281,5.207999999999999,2457800.5,0.2348032024240591,1.1870570315868278,27.42819291107595,91.30172768536941,472.395556943907,0.9083322391102432,58.2930682841533,1.465781824063413,2457814.6715043793,349.20027612118935,0.7620732132388514,True
26.2,28534.901650941098,0.024748143,24354582.0,6,0.00634687,5.537000000000001,2458000.5,0.1197566329200361,1.126601949757105,6.507326870768589,242.58289564197517,436.77138171832587,0.9916838936130462,318.5163366159038,1.261520005901163,2458071.889294432,301.1588142652097,0.8242298261019404,False
20.8,70802.2042868531,0.29753812155000003,54831432.0,1,0.113249,6.447,2458000.5,0.2991539178730141,0.912717016736762,21.03334897898406,87.57392832159935,318.49502161861216,0.6396741452705902,23.616921997022576,1.185759888202933,2458072.7060020766,278.38440483139357,1.1303159407969918,False
19.6,65997.7472403997,0.5170619942,53124064.0,0,0.014981,5.207999999999999,2458000.5,0.2347705612442139,1.18707590311588,27.42934756970816,91.29622833768234,472.4068220242749,0.9083854271018824,58.30311252249622,1.4657663791298772,2457814.6683171103,141.61397067402518,0.7620550407324583,True
20.616,62932.8813383124,0.32384904215,48423144.0,5,0.317486,5.612,2458000.5,0.4054789391223797,1.062613440594973,29.979551763090853,280.3174924693282,400.0933971167236,0.6317460700053416,202.13218931560328,1.493480811184605,2458183.941818243,194.94090369054038,0.8997899055429133,False
17.5,58051.773848434,1.36001161325,45024036.0,0,0.0636542,3.367,2458000.5,0.5484018822965251,2.306718529428724,3.246143241153584,213.28630178267449,1279.647443089683,1.041709745961739,98.03956328546091,3.5717273128957094,2457601.275168723,112.3129187151667,0.2813274874607551,False
22.0,48510.846029484695,0.171215318,9816599.0,7,0.0589302,5.364,2458000.5,0.30977234666475,1.150231297936064,20.018628195663307,268.0963340337385,450.58444791294886,0.7939214495671685,70.135953631271,1.50654114630496,2458052.2341933795,318.6663283583578,0.7989623291870707,False
23.0,15594.1889718321,0.10802956235,14103325.0,5,0.0949569,4.633,2458000.5,0.2318209307064729,1.4383876663443431,7.096661497807137,253.4295183007643,630.1041683088879,1.104939298815686,18.928363101657077,1.7718360338730001,2458088.208847449,309.88894428942666,0.5713341033216619,False
21.5,60977.876287972,0.21554731475000002,46137780.0,4,0.0738937,3.5,2458000.5,0.5261474187914922,2.1619780557056685,4.440911302351275,237.8567752670393,1161.11530358446,1.024458882212282,78.24190434677628,3.299497229199053,2458038.0299033946,348.3639762732325,0.3100467273910263,False
16.5,47212.3512417499,2.1554731475,6895954.0,0,0.043645300000000005,7.557,2458000.5,0.3399797159866457,0.7531844336406677,24.9272962782371,272.6928189515696,238.7538758060025,0.4971170038059509,156.6239373490321,1.009251863475384,2458103.8761138455,204.1265053446825,1.5078289254349742,True
20.2,39836.0840499454,0.3922316337,73181936.0,0,0.027054200000000004,5.556,2458000.5,0.4614920351674892,1.0871422288490469,18.283521431546898,246.75095526856202,414.0263438840223,0.5854347491409798,256.0421444347076,1.5888497085571132,2458057.798667411,310.1782421031937,0.8695098882423862,True
27.1,45187.8342415099,0.01635093595,18219530.0,1,0.00108035,6.997000000000001,2458000.5,0.3884472788369994,0.8307280678908929,5.059664077001305,166.1544806171286,276.5583358674995,0.5080340104651575,319.79619890908515,1.153422125316629,2458016.8025449114,338.7787406603182,1.3017145148446292,False
27.2,45095.5250793342,0.015615022599999997,55870700.0,7,0.00396247,6.385,2458000.5,0.3601241569688025,0.9297454068141836,0.4952217100602064,323.4926064565487,327.44961876216234,0.5949216259896094,264.2658160994401,1.2645691876387581,2458072.0332069895,281.3559795432977,1.0994057692321821,False
21.570999999999998,46207.179438312996,0.20861359960000003,47410376.0,5,0.11913599999999999,4.4910000000000005,2458000.5,0.29484297365892104,1.4985485865220032,6.8013033255784965,56.166732087094466,670.0460779441441,1.0567120650994821,259.3072848150319,1.9403851079445231,2457965.063673359,19.03910493734082,0.5372764826928963,False
18.7,87708.4402273942,0.7826049975,67884888.0,0,0.00197078,4.053999999999999,2458000.5,0.4921266252859243,1.6949785633923848,7.839116849208139,326.90246857760377,806.0180023830769,0.8608344830581066,233.0557394203598,2.529122643726664,2457919.6516182907,36.11013318463239,0.4466401481550315,True
20.6,32231.4086108898,0.3262440628,20690156.0,0,0.0355235,6.454,2456346.5,0.4120948370750944,0.9138520280653584,5.208499321631483,205.2425729545676,319.0893040944803,0.5372583254490201,211.1301076969899,1.290445730681697,2456372.82623736,330.2984546084541,1.128210802996412,True
18.1,56140.6957679617,1.0316743116,57920168.0,0,0.243876,3.7760000000000002,2458000.5,0.3929044048426266,1.90717825097135,19.80151512180682,90.67146973110701,962.0227781647917,1.15783951534465,235.8207925627996,2.6565169865980507,2457630.10940908,138.6044236764724,0.3742115136678531,False
19.5,113787.84718368789,0.5414303753,61771396.0,0,0.00803028,3.594,2458000.5,0.5374951507131843,1.8544620554516182,38.50091552904151,124.7942812859417,922.4128707956813,0.8576976934647692,237.71605460069932,2.8512264174384683,2458244.067896179,264.9401353771952,0.3902807640676793,True
18.7,115853.0607057031,0.7826049975,35621844.0,0,0.22291,5.289,2458000.5,0.7907569603687561,1.064507657848714,43.56115448362103,276.45413216684847,401.1636849031553,0.2227408180390012,160.10543676,1.9062744976584263,2457979.5368547305,18.812102343520948,0.8973893040365991,False
18.7,115853.0611975708,0.7826049975,35621840.0,0,0.22291,5.289,2458000.5,0.7907569689137183,1.064507658028576,43.56115504220871,276.45413149992334,401.16368500482787,0.2227408089804583,160.10543557544932,1.906274507076694,2457979.536854091,18.812102912857803,0.8973893038091608,False
20.1,66663.0917440337,0.41071694115,48037404.0,0,0.14088,4.574,2457600.5,0.2476966426679784,1.3764510964463461,37.22407108829239,106.1303161194635,589.8473138359882,1.035508781059929,244.0632687260298,1.717393411832764,2457658.844275228,324.3908879648891,0.6103274382293802,False
20.1,112062.8027896715,0.41071694115,71772336.0,1,0.00799405,3.918,2458000.5,0.6073127022277187,1.7338691936314399,0.9209450537747632,317.3928578023471,833.9171826189519,0.6808684083377344,228.72768483091232,2.786869978925145,2458218.5062927664,265.8872187409405,0.4316975444364929,True
20.2,66663.0700108924,0.3922316337,48037648.0,0,0.141147,4.574,2458000.5,0.2476471761427561,1.376501611527481,37.222792065799865,106.1248590326738,589.8797847952184,1.035614874476747,244.0608253914646,1.717388348578214,2458248.696915192,208.5269511313089,0.610293841693485,False
19.7,94852.3216501195,0.493790371,55637000.0,1,0.200346,3.568,2458000.5,0.4364161676008859,1.895561584856526,40.75589995690742,296.3182956877208,953.2466221849487,1.06830786254198,56.560540802114716,2.722815307171073,2457581.9292042674,158.07607701600668,0.3776567276733059,False
16.7,73050.4772834677,1.96581487445,60871124.0,0,0.256265,3.427,2458000.5,0.7074114229293929,2.0164491506508853,15.951280443640671,168.5299865401225,1045.8739331964618,0.5899899877241765,167.1005289202966,3.442908313577593,2458304.3692119857,255.4052559846539,0.3442097451456186,False
17.9,55231.990794361394,1.13120838815,66316588.0,0,0.045138300000000006,5.169,2458000.5,0.2780787999190192,1.189569735081815,30.1225406141259,292.47575698467017,473.8962656558362,0.8587756107302781,84.20468860052982,1.5203638594333508,2458067.7933211206,308.879960955237,0.759659921569096,True
23.7,35390.6980282703,0.07826049974999999,48873616.0,6,0.0752783,6.4239999999999995,2458000.5,0.222717159391895,0.9253650074475226,13.08284558438967,359.7151698871408,325.1382290472969,0.7192703415881505,330.5650246556428,1.1314596733068951,2458031.5589511907,325.6108650727421,1.107221384132076,False
20.3,55490.6599830742,0.3745783022,72039488.0,2,0.044938099999999995,7.609,2458000.5,0.2710734108752346,0.7521531361361501,19.1976308267857,358.6587800949906,238.2636732212871,0.5482644200232192,347.46234599917886,0.956041852249081,2458042.5560900564,296.45614450803936,1.5109311257266251,True
20.7,52917.5089169024,0.31156066120000003,44574208.0,0,0.143015,4.9110000000000005,2458000.5,0.24944106930420604,1.310034736062646,14.975511302475118,119.31136375360158,547.6746555831121,0.983258270673526,267.37852448326856,1.636811201451766,2458217.7845344082,217.173539820518,0.6573245563403077,False
